Playlist_Name,Username,Track_Title,Track_ID,Artist,Duration_ms,Popularity,Explicit,Album,Release_Date,Label,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Tempo,Time_Signature
My playlist,Anushree,Heaven,5e3WXo50iEZ0z5S3dYR5hY,Emeli Sandé,251946,42,False,Our Version Of Events (Special Edition),2012-01-01,Virgin,0.432,0.954,8,-3.102,0.184,0.0345,0.0234,0.288,106.6,1
My playlist,Anushree,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,Journey,250986,81,False,Escape,1981,Columbia,0.5,0.748,4,-9.072,0.0363,0.127,0,0.447,118.852,4
My playlist,Anushree,Wake Me up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,Wham!,231333,79,False,Make It Big,1984-10-23,Columbia,0.62,0.574,0,-11.893,0.0421,0.272,0,0.0607,81.548,4
My playlist,Anushree,Don't Stop Me Now - 2011 Mix,5T8EDUDqKcs6OSOwEsfqG7,Queen,209413,82,False,Jazz (2011 Remaster),1978-11-10,EMI,0.559,0.868,5,-5.276,0.17,0.0475,0.000176,0.776,156.295,4
My playlist,Anushree,Beat It - Single Version,1OOtq8tRnDM8kG2gqUPjAj,Michael Jackson,258040,77,False,Thriller 25 Super Deluxe Edition,1982-11-30,Epic/Legacy,0.779,0.867,3,-3.704,0.0457,0.0491,7.98e-06,0.197,138.858,4
My playlist,Anushree,I Wanna Dance with Somebody (Who Loves Me),2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,291293,82,False,Whitney,1987-06-02,Arista/Legacy,0.709,0.824,1,-8.824,0.0453,0.207,0.000307,0.0888,118.814,4
My playlist,Anushree,Don't Go Breaking My Heart,7HW5WIw7ZgZORCzUxv5gW5,Elton John,275440,76,False,Rock Of The Westies,1975-10-24,EMI,0.729,0.844,5,-8.824,0.0344,0.149,2.87e-06,0.0604,131.459,4
My playlist,Anushree,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,269666,82,False,Uptown Special,2015-01-12,Columbia,0.856,0.609,0,-7.223,0.0824,0.00801,8.15e-05,0.0344,114.988,4
My playlist,Anushree,I Will Survive,5xqdvCH8vYWqk90X0HJ2z3,Gloria Gaynor,197573,0,False,Universal Masters Collection,1999-01-01,Digital,0.772,0.634,0,-10.264,0.0417,0.0187,0.00301,0.293,116.256,4
My playlist,Anushree,"Hey, Soul Sister",6mghCOaaSvrke0z1EUVUIf,Train,216773,0,False,"Save Me, San Francisco (Golden Gate Edition)",2009,Columbia,0.674,0.89,1,-4.446,0.0459,0.203,0,0.0819,97.02,4
My playlist,Anushree,Come On Eileen,6nWcEzyxDozQcmxMoNJtYx,Dexys Midnight Runners,205933,69,False,Come On Eileen / Dubious,2009-01-01,Universal Music Group International,0.41,0.874,0,-4.286,0.0907,0.197,0,0.0843,107.08,4
My playlist,Anushree,It's a Beautiful Day,0mvkwaZMP2gAy2ApQLtZRv,Michael Bublé,199266,67,False,To Be Loved,2013-04-11,Reprise,0.532,0.795,1,-3.979,0.0358,0.0559,0,0.295,143.837,4
My playlist,Anushree,Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,197706,77,False,An Innocent Man,1983-08-08,Columbia,0.701,0.943,4,-2.986,0.0456,0.0747,0,0.601,128.992,4
My playlist,Anushree,Kiss,62LJFaYihsdVrrkgUOJC05,Prince,226240,73,False,Parade - Music from the Motion Picture Under the Cherry Moon,1986-03-31,Warner Records,0.898,0.271,7,-12.238,0.091,0.0135,0.00138,0.0461,111.485,4
My playlist,Anushree,Sweet Dreams (Are Made of This) - Remastered,1TfqLAPs4K3s2rJMoCokcS,Eurythmics,216933,81,False,Sweet Dreams (Are Made Of This),1983-01-04,RCA Records Label,0.692,0.711,0,-7.498,0.0317,0.225,0,0.12,125.135,4
My playlist,Anushree,I'm Gonna Be (500 Miles),67iAlVNDDdddxqSD2EZhFs,The Proclaimers,219466,71,False,Sunshine on Leith,1988,Parlophone UK,0.851,0.551,4,-5.177,0.0396,0.151,0,0.0827,131.922,4
My playlist,Anushree,Girls Just Want to Have Fun,4y1LsJpmMti1PfRQV9AWWe,Cyndi Lauper,238266,77,False,She's So Unusual,1983-10-14,Portrait,0.71,0.799,6,-4.897,0.0328,0.22,0.000602,0.349,120.372,4
My playlist,Anushree,Stand by Me,3SdTKo2uVsxFblQjpScoHy,Ben E. King,180055,78,False,Don't Play That Song (Mono),1962-08-20,Rhino Atlantic,0.65,0.306,9,-9.443,0.0393,0.57,7.07e-06,0.0707,118.068,4
My playlist,Anushree,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",4BFMQ15vXr626UOoZL8bUI,Bill Medley,289066,70,False,Platinum & Gold Collection,2004-07-02,BMG Heritage,0.7,0.781,6,-8.255,0.0507,0.0874,0.00342,0.059,108.695,4
My playlist,Anushree,Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,The Beatles,185733,83,False,Abbey Road (Remastered),1969-09-26,EMI Catalogue,0.557,0.54,9,-10.484,0.0347,0.0339,0.00248,0.179,129.171,4
My playlist,Anushree,Never Gonna Give You Up,4uLU6hMCjMI75M1A2tKUQC,Rick Astley,213573,77,False,Whenever You Need Somebody,1987-11-12,Sony Music CG,0.721,0.939,8,-11.823,0.0376,0.115,3.79e-05,0.108,113.309,4
My playlist,Anushree,Rehab,1L5tZi0izXsi5Kk5OJf4W0,Amy Winehouse,213760,69,False,Back To Black,2006-10-27,Universal-Island Records Ltd.,0.434,0.872,0,-2.974,0.0702,0.0473,1.83e-06,0.396,71.515,4
My playlist,Anushree,Africa,2374M0fQpWi3dLnB54qaLX,TOTO,295893,83,False,Toto IV,1982-04-08,Columbia,0.671,0.373,9,-18.064,0.0323,0.257,7.95e-05,0.0481,92.717,4
